Company,Date,Year,Quarter,Revenue,Net_Income,Total_Assets,Total_Equity,Current_Assets,Current_Liabilities,Total_Debt,Gross_Profit,ROE,ROA,Current_Ratio,Debt_Ratio,Gross_Margin,Net_Margin,Close,Revenue_Change,Revenue_Pct_Change,Revenue_MA3,Revenue_MA12,Net_Income_Change,Net_Income_Pct_Change,Net_Income_MA3,Net_Income_MA12,Total_Assets_Change,Total_Assets_Pct_Change,Total_Assets_MA3,Total_Assets_MA12,Total_Equity_Change,Total_Equity_Pct_Change,Total_Equity_MA3,Total_Equity_MA12,Current_Assets_Change,Current_Assets_Pct_Change,Current_Assets_MA3,Current_Assets_MA12,Current_Liabilities_Change,Current_Liabilities_Pct_Change,Current_Liabilities_MA3,Current_Liabilities_MA12,Total_Debt_Change,Total_Debt_Pct_Change,Total_Debt_MA3,Total_Debt_MA12,Gross_Profit_Change,Gross_Profit_Pct_Change,Gross_Profit_MA3,Gross_Profit_MA12,ROE_Change,ROE_Pct_Change,ROE_MA3,ROE_MA12,ROA_Change,ROA_Pct_Change,ROA_MA3,ROA_MA12,Current_Ratio_Change,Current_Ratio_Pct_Change,Current_Ratio_MA3,Current_Ratio_MA12,Debt_Ratio_Change,Debt_Ratio_Pct_Change,Debt_Ratio_MA3,Debt_Ratio_MA12,Gross_Margin_Change,Gross_Margin_Pct_Change,Gross_Margin_MA3,Gross_Margin_MA12,Net_Margin_Change,Net_Margin_Pct_Change,Net_Margin_MA3,Net_Margin_MA12,Close_Change,Close_Pct_Change,Close_MA3,Close_MA12
NVDA,2020-03-31,2020,1,65863.67199355381,9708.591074096015,104582.22340397652,38723.70488381435,48089.848844243774,40236.10236758371,21902.400672716627,27407.606384665487,0.2507144164853397,0.0928321349278836,1.1951915323435365,0.2094275677053911,0.4161263038499875,0.1474043396038747,337.7485744763162,-18486.97544091064,-0.21916815108353427,72366.27638201583,,2486.5175739667375,0.3442941385077607,9267.754151237725,,-154743.3110403524,-0.5967145170333087,164198.81472425998,,-126015.86547378311,-0.7649398696393499,91337.48005288013,,-69850.04876669173,-0.5922512244085174,74087.73320912401,,-26319.894639422877,-0.39545489246674626,45173.5529148978,,-125446.46122932162,-0.8513568385259875,79898.5638890019,,-15020.519882170956,-0.3540227015377676,34347.30236878674,,0.2068750797403644,4.71893726275582,0.14955584156693597,,0.0649826849475552,2.333356134266783,0.06838972733083164,,-0.5768485979924207,-0.32552795397644707,1.6415458723577316,,-0.35877279180710653,-0.6314195086305912,0.4416766030884969,,-0.08687073953134072,-0.1727062627393675,0.47186455829595836,,0.061784682614989,0.7216179647041716,0.13186059450672447,,202.88438682691555,1.5043607229099503,253.86165796814316,
TSLA,2020-03-31,2020,1,30183.12442734648,5464.454591347165,70554.08000951073,47982.58584446194,32534.14951954303,22325.06179329283,21776.95863552539,12752.707877976947,0.1138841205653334,0.0774505824554803,1.4572926973629852,0.3086562624385414,0.4225111919302415,0.1810433709240606,262.3665360133307,-35680.54756620733,-0.5417333483881592,60132.48128512158,59423.38626233409,-4244.1364827488505,-0.4371526671952274,7465.039721857487,8106.500906145822,-34028.14339446579,-0.32537215491224625,144820.61261927205,126933.31475806313,9258.880960647584,0.2391011136054182,83815.2870286246,68799.38646580734,-15555.699324700745,-0.32347157869186605,66187.96532490745,57381.004713585746,-17911.040574290884,-0.4451484989938028,43039.053722627716,35680.1592186264,-125.44203719123834,-0.005727319076374027,63676.07373676009,57675.179486334695,-14654.89850668854,-0.5347018743996532,27529.480176492958,29807.515137588114,-0.1368302959200063,-0.5457615794024646,0.1361459579318828,0.15000033046737246,-0.015381552472403304,-0.16569211172782383,0.06604405578789743,0.06967051815704588,0.2621011650194487,0.2192963704365607,1.4748414533474932,1.6244201767132658,0.0992286947331503,0.4738091351599838,0.36209472988547664,0.44150324659253753,0.006384888080254003,0.015343630097836236,0.44721151305385237,0.5014205408514965,0.03363903132018589,0.22820923325992526,0.13802245583894032,0.14234723101685318,-75.38203846298552,-0.2231898049602915,244.99309937968255,256.0674897896142
MSFT,2020-03-31,2020,1,69547.31733950552,9382.347602264594,105649.1020585938,45836.023760611,43079.91026756429,29973.43420718646,56664.520391396,39847.7911146058,0.2046937502970594,0.0888066951772204,1.4372697492646809,0.536346445802913,0.5729594273217313,0.1349059598728053,343.14184633699733,39364.19291215904,1.3041788634875169,55198.03792013527,59857.41941187246,3917.893010917429,0.7169778695061937,8185.131089235925,8154.431983512652,35095.02204908307,0.4974201639983433,93595.13515736035,125523.4270616508,-2146.562083850935,-0.04473627350574916,44180.771496295776,66479.40074230354,10545.760748021265,0.32414434997560027,41234.636210450364,56702.84054368746,7648.37241389363,0.342591321121962,30844.86612268767,34869.37795661191,34887.561755870614,1.6020401351618272,33447.95989987934,56402.11096946995,27095.083236628856,2.1246533282096274,26669.368459082743,30706.755514781147,0.09080962973172602,0.7973862315565765,0.1897640957825775,0.15709651786681084,0.0113561127217401,0.14662398088830075,0.08636313752019475,0.07108311272632582,-0.020022948098304294,-0.013739826003750899,1.3632513263237342,1.6366900190550162,0.22769018336437163,0.7376820465766787,0.35147675864894845,0.43728614834857066,0.15044823539148983,0.35608106546046114,0.4705323077006534,0.5115319477105968,-0.046137411051255295,-0.25484175872204584,0.15445122346691353,0.1421821275093125,80.77531032366664,0.3078720005647462,314.4189856088814,266.13822805779154
NFLX,2020-03-31,2020,1,72611.68525014636,9285.766341300008,140534.80903851645,73773.18462810334,54467.37381300665,41414.80500580889,66008.37427997397,30812.324870244352,0.1258691269478241,0.0660744936064562,1.3151667333787274,0.4696941258295873,0.4243438885090778,0.1278825344613702,235.1134965093971,3064.367910640838,0.04406162635550226,57447.37567233279,61072.543905191436,-96.58126096458545,-0.01029393335856299,8044.189511637255,8142.756276691216,34885.70697992266,0.33020353510032474,105579.33036887366,128043.7150140648,27937.160867492334,0.6095022773659529,55863.931411058766,69529.47900569589,11387.463545442355,0.2643335019668367,43360.477866704656,57291.057996771095,11441.370798622433,0.3817170471536837,31237.76700209606,36241.80308883075,9343.85388857797,0.16489778478733497,48149.95110229845,57087.3422036825,-9035.46624436145,-0.2267494882809098,27804.274620942364,31259.61142712489,-0.07882462334923532,-0.38508563761640013,0.1481489992700723,0.14645453511911402,-0.022732201570764193,-0.2559739614834263,0.07744392374638563,0.06946736995785359,-0.12210301588595351,-0.0849548360343787,1.403243060002131,1.587914067364361,-0.06665231997332571,-0.12427102014920022,0.43823227802368053,0.4327660006115117,-0.14861553881265355,-0.25938230828550823,0.4732715025870169,0.5121734286185996,-0.00702342541143508,-0.052061639219327605,0.1479439550860787,0.13930312775275192,-108.02834982760024,-0.3148212640946926,280.20729295324173,254.99812846024895
AMZN,2020-03-31,2020,1,60865.2625257218,5638.806498605432,108809.09145891688,39265.26465923608,37889.616988896574,34883.780971546614,56139.53914320243,34330.49665911934,0.1436080094592984,0.0518229352253573,1.086167150854482,0.5159452982327224,0.5640408869445226,0.0926440840737762,243.56973067830805,-11746.422724424556,-0.16177041868616981,67674.7550384579,58495.418513457065,-3646.959842694576,-0.3927473197849173,8102.306814056678,7666.512728618844,-31725.71757959957,-0.22574988927408357,118331.00085200905,115987.38035046106,-34507.91996886725,-0.4677569518358805,52958.15768265015,58426.612920105625,-16577.756824110074,-0.3043612288160542,45145.633689822505,50519.42720007433,-6531.024034262278,-0.1576978095960183,35424.006728180655,34908.12340552342,-9868.835136771537,-0.1495088349686201,59604.144604857465,54965.543963027136,3518.1717888749845,0.11418066646027425,34996.87088132316,29770.38115092646,0.01773888251147432,0.14093116351579638,0.15805696223472732,0.15293696508315383,-0.0142515583810989,-0.21568925622013946,0.06890137466967797,0.07005340478950701,-0.22899958252424546,-0.17412209168029547,1.279534544499297,1.4833110507984761,0.04625117240313509,0.09847083422949976,0.5073286232884076,0.44893504101247395,0.1396969984354448,0.3292070469690678,0.5204480675917772,0.5117853047848658,-0.03523845038759402,-0.2755532687557001,0.1184775261359839,0.13671585090794938,8.456234168910953,0.03596660461630696,273.9416911749009,263.427063368058
GOOGL,2020-03-31,2020,1,21298.10607287036,4757.43741058136,52706.457215165705,20116.19756750932,18686.433480686974,17045.81313448695,24870.582481837897,11601.390872972732,0.2364978468030824,0.0902628949458674,1.096247702192671,0.471869744162612,0.5447146724351536,0.2233737307112677,310.37434020875367,-39567.15645285144,-0.6500778081114867,51591.68461624618,54417.50507484179,-881.369088024072,-0.15630419100957782,6560.6700834956,7460.89221288377,-56102.63424375118,-0.5156061271307819,100683.45257086634,111905.49911739316,-19149.067091726763,-0.48768465609265843,44384.88228494959,56097.15893580872,-19203.1835082096,-0.506819150846445,37014.4747608634,48000.5171244774,-17837.967837059663,-0.5113541978608747,31114.799703947487,33865.677136139515,-31268.956661364537,-0.5569863440026241,49006.16530167143,52512.496917734294,-22729.105786146603,-0.6620674909493041,25581.404134112137,27275.839829118544,0.09288983734378398,0.6468290849063745,0.16865832773673498,0.16012009142109704,0.03843995972051009,0.7417557410314568,0.0693867745925603,0.07165457944881201,0.010080551338189192,0.009280847179238272,1.1658605288086268,1.4367496260407797,-0.04407555407011038,-0.08542679664120056,0.48583638940830726,0.44375325511366775,-0.019326214509369,-0.034263853838790714,0.5110331492962513,0.5078948006500331,0.1307296466374915,1.411095462214147,0.14796678308213804,0.1467578190194856,66.80460953044562,0.27427303608048503,263.0191891321529,269.51527398957563
MSFT,2020-06-29,2020,2,65766.7378784507,13044.70390675327,103036.10270049942,49889.21237229663,50204.11016829361,27279.646489199265,28873.50036967769,27117.78927645368,0.2614734385744074,0.1266032348357644,1.840350467450916,0.2802270234696847,0.4123328927545783,0.1983480453426523,345.945937739067,44468.63180558034,2.087914843387165,49310.03549234762,54514.45219595478,8287.26649617191,1.7419601732940513,7813.64927198002,7885.156914868067,50329.64548533372,0.9549047335864556,88183.88379152735,111838.91780857377,29773.014804787308,1.4800518191805394,36423.55819968069,57108.94171237646,31517.67668760664,1.6866608986771694,35593.38687929238,47968.960351850554,10233.833354712315,0.6003722599778656,26403.080198410942,32878.80040717332,4002.9178878397943,0.16094990500375217,36627.87399823934,52503.73743271525,15516.39840348095,1.3374601867461293,24349.892269515247,26633.12459142068,0.024975591771325023,0.10560600068431358,0.21385976494559608,0.16435107441056415,0.036340339889897016,0.40260552147913153,0.08956302166899636,0.07582170791542898,0.7441027652582448,0.6787724742956542,1.3409217734993562,1.4823667889663577,-0.19164272069292732,-0.406134792628037,0.422680688621673,0.44384858317738224,-0.1323817796805753,-0.24302958297187216,0.5070294840447515,0.4973273999252154,-0.025025685368615408,-0.11203504229852146,0.17145528670923205,0.15302739001563692,35.57159753031334,0.11460869318767908,299.96333620870956,275.30737931503194
GOOGL,2020-06-29,2020,2,22216.496866531183,3723.503229868501,54116.55463343044,20021.049637580327,24262.024465047816,17051.38789793252,13485.796760236368,9619.409080358146,0.1859794215224028,0.0688052529413672,1.4228768127425913,0.2491991009328877,0.4329849632976854,0.1676008261895647,305.3027110040268,-43550.24101191952,-0.6621925066803307,36427.11360595075,54495.080255623696,-9321.200676884768,-0.7145582409163893,7175.214849067711,7919.056042292297,-48919.54806706899,-0.47478065245990586,69953.03818303185,111749.50739540881,-29868.1627347163,-0.5986898031547603,30008.819859128766,57188.611971608865,-25942.085703245797,-0.5167323076991714,31050.85603800947,47771.57536321724,-10228.258591266745,-0.37494102408241925,20458.949173872912,32478.23302676341,-15387.703609441323,-0.532935162430155,22409.959870583985,52209.62524461743,-17498.380196095535,-0.6452731090173838,16112.863076594853,26394.797714042186,-0.07549401705200462,-0.288725376709808,0.22798356896663086,0.16535197093125661,-0.05779798189439721,-0.45652847630137916,0.09522379424099968,0.07654740842600004,-0.41747365470832465,-0.22684464839274376,1.4531583274620594,1.49941179309221,-0.03102792253679701,-0.11072423406072274,0.3337652895217282,0.43892316631287226,0.02065207054310708,0.05008591578794874,0.46334417616247237,0.4870846485031605,-0.03074721915308759,-0.15501649688541586,0.19644086741449487,0.1546820715857221,-40.64322673504023,-0.11748433006805759,320.54099631728246,278.12819749779584
AAPL,2020-06-29,2020,2,73857.22270609815,9639.262993802591,129185.11567238858,75547.32700889914,51538.19537116498,39945.6495183369,58049.30374750208,35118.80901657031,0.1275923765332839,0.0746158947463236,1.2902079698943576,0.4493497834124653,0.4754959329613495,0.1305121238062301,193.5478632729752,51640.72583956697,2.3244315316589335,53946.81915036001,55138.04098739285,5915.75976393409,1.5887618188377428,8802.490043474787,7780.251283997523,75068.56103895814,1.3871644554508396,95445.92433543947,111014.70880787134,55526.277371318814,2.773394920668581,48485.86300625871,57733.15449201962,27276.17090611716,1.1242330970942498,42001.443334835465,47637.185688599944,22894.261620404377,1.3426626476065509,28092.227968489562,31775.641673918817,44563.50698726572,3.3044771309815175,33469.53362580538,50521.720954519,25499.399936212165,2.650828104221011,23952.002457794046,26729.61817341353,-0.0583870449891189,-0.31394357779570625,0.1916817455433647,0.16233391946829787,0.0058106418049563985,0.08445055510380839,0.0900081275078184,0.07593889058537441,-0.13266884284823366,-0.09323986564410647,1.5178117500292883,1.5153719259285985,0.2001506824795776,0.8031757808527591,0.32625863593834586,0.429084788393441,0.04251096966366413,0.09818116855581671,0.4402712630045377,0.4875245411734981,-0.037088702383334615,-0.22129188278216172,0.16548699844614903,0.1513147715408372,-111.75484773105157,-0.3660460379258722,281.5988373386897,267.5661730438074
AMZN,2020-06-29,2020,2,60542.62377617521,8348.834233595428,115698.71215660535,37351.67342431166,45682.86927139748,38754.07229075019,27832.216862259134,32198.06834551856,0.2235196838105061,0.0721601310677924,1.178788874848155,0.2405577066803173,0.5318247928030693,0.1379001059561093,381.9811575175714,-13314.59892992294,-0.18027483896742302,52205.447782934854,57832.28383240777,-1290.4287602071636,-0.13387213950245203,7237.200152422173,8090.698271819293,-13486.403515783226,-0.1043959549487461,99666.79415414146,114407.2057597006,-38195.65358458748,-0.5055857711562476,44306.683356930385,56982.91325513748,-5855.326099767495,-0.11361139166008682,40494.36303587008,48383.990247747795,-1191.5772275867057,-0.029829962510428465,31917.036569006537,33682.859171102835,-30217.08688524295,-0.5205417625106867,33122.43912333252,49449.70702821805,-2920.74067105175,-0.08316741805434347,25645.428814149,28036.724518348343,0.0959273072772222,0.7518263228853528,0.1790304939553976,0.17264877493450048,-0.002455763678531203,-0.032912071709120694,0.07186042625182774,0.07681427474951034,-0.11141909504620262,-0.08635746921895515,1.2972912191617014,1.42075048125523,-0.20879207673214797,-0.46465378295396753,0.3130355303418901,0.4039062750189351,0.05632885984171976,0.11846338935205658,0.4801018963540347,0.4830668603204404,0.0073879821498792075,0.05660763103394184,0.14533768531730137,0.14914938040483414,188.43329424459617,0.9735746551685482,293.6105772648578,281.9107160987381
TSLA,2020-06-29,2020,2,33308.56405233515,5641.698388341403,74262.16394345605,47916.74239002971,32449.75848663423,25683.21160089252,19422.137685423782,17131.175522445134,0.1177396063868336,0.0759700241516938,1.263461867265329,0.2615347662130071,0.51431744387204,0.1693768119057021,247.03455381108424,-27234.059723840066,-0.44983282892601095,55902.80351153618,55034.2883602666,-2707.1358452540244,-0.324253155531655,7876.598538579808,7654.789980890421,-41436.548213149305,-0.35814182751716694,106381.99725748332,109871.66222794907,10565.068965718048,0.28285396602448865,53605.24760774685,55096.87804453758,-13233.110784763252,-0.28967337200618093,43223.60770973223,46402.0156906179,-13070.860689857673,-0.3372770890190402,34794.31113665987,33429.08019033529,-8410.079176835352,-0.30217065419030753,35101.21943172833,45197.849410982475,-15066.892823073427,-0.467943997801051,28149.35096151133,26697.14127398058,-0.1057800774236725,-0.4732472577822272,0.15628388891020786,0.16961759451086222,0.0038098930839013945,0.05279775725908964,0.07424868332193661,0.07610447700512792,0.08467299241717408,0.07183049842414002,1.244152904002614,1.3629218073278657,0.020977059532689774,0.08720177716262767,0.3171474187685966,0.38008401536605224,-0.017507348931029232,-0.0329193921907136,0.5072127232121529,0.48455412000506376,0.031476705949592815,0.22825730068409955,0.14592968055601382,0.14971763248635825,-134.94660370648714,-0.35328078637041016,274.1878582005436,278.4159112681023
